,Year,TRK,Track,Category,Session,Date,Track_Condition,Track_Temp,Air_Temp,Humidity,Position,Points,Rider_Number,Rider_Name,Nationality,Team_Name,Bike,Avg_Speed,Time
115,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,2,20.0,60,Julian SIMON,SPA,Bancaja Aspar Team 125cc,Aprilia,135.8,+1.346
116,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,3,16.0,44,Pol ESPARGARO,SPA,Derbi Racing Team,Derbi,135.6,+5.039
117,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,4,13.0,17,Stefan BRADL,GER,Viessmann Kiefer Racing,Aprilia,135.5,+6.904
118,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,5,11.0,93,Marc MARQUEZ,SPA,Red Bull KTM Motosport,KTM,135.2,+13.061
119,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,6,10.0,11,Sandro CORTESE,GER,Ajo Interwetten,Derbi,135.1,+14.841
120,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,7,9.0,6,Joan OLIVE,SPA,Derbi Racing Team,Derbi,135.0,+16.420
121,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,8,8.0,94,Jonas FOLGER,GER,Ongetta Team I.S.P.A.,Aprilia,135.0,+16.483
122,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,9,7.0,77,Dominique AEGERTER,SWI,Ajo Interwetten,Derbi,134.4,+27.500
123,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,10,6.0,38,Bradley SMITH,GBR,Bancaja Aspar Team 125cc,Aprilia,134.3,+30.359
124,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,11,5.0,99,Danny WEBB,GBR,Degraaf Grand Prix,Aprilia,133.9,+37.547
125,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,12,4.0,71,Tomoyoshi KOYAMA,JPN,Loncin Racing,Loncin,133.6,+43.856
126,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,13,3.0,12,Esteve RABAT,SPA,Blusens Aprilia,Aprilia,132.8,+59.889
127,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,14,2.0,8,Lorenzo ZANETTI,ITA,Ongetta Team I.S.P.A.,Aprilia,132.8,+1'00.141
128,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,15,1.0,24,Simone CORSI,ITA,Jack & Jones Team,Aprilia,132.6,+1'02.601
129,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,16,0.0,16,Cameron BEAUBIER,USA,Red Bull KTM Motosport,KTM,132.6,+1'02.609
130,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,17,0.0,18,Nicolas TEROL,SPA,Jack & Jones Team,Aprilia,132.3,+1'09.867
131,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,18,0.0,35,Randy KRUMMENACHER,SWI,Degraaf Grand Prix,Aprilia,132.3,+1'09.883
132,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,19,0.0,33,Sergio GADEA,SPA,Bancaja Aspar Team 125cc,Aprilia,132.0,+1'15.049
133,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,20,0.0,73,Takaaki NAKAGAMI,JPN,Ongetta Team I.S.P.A.,Aprilia,131.8,+1'19.858
134,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,21,0.0,5,Alexis MASBOU,FRA,Loncin Racing,Loncin,130.6,+1'43.413
135,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,22,0.0,7,Efren VAZQUEZ,SPA,Derbi Racing Team,Derbi,130.1,+1'52.910
136,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,23,0.0,69,Lukas SEMBERA,CZE,Matteoni Racing,Aprilia,129.4,+2'07.124
137,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,24,0.0,58,Yuuichi YANAGISAWA,JPN,18 Grage Racing,Honda,129.4,+2'07.402
138,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,25,0.0,87,Luca MARCONI,ITA,CBC Corse,Aprilia,128.4,1 Lap
139,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,26,0.0,10,Luca VITALI,ITA,CBC Corse,Aprilia,128.4,1 Lap
140,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,27,0.0,55,Hiroomi IWATA,JPN,Dydo Miu Racing,Honda,127.7,1 Lap
141,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,28,0.0,59,Satoru KAMADA,JPN,Endurance & Osl,Honda,123.7,1 Lap
142,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,29,0.0,57,Yuki OOGANE,JPN,Endurance & Okegawajuku,Honda,119.5,2 Laps
143,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,crash,0.0,56,Yuma YAHAGI,JPN,Okegawajuku & Endurance,Honda,122.7,9 Laps
144,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,crash,0.0,14,Johann ZARCO,FRA,WTR San Marino Team,Aprilia,128.3,10 Laps
145,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,crash,0.0,45,Scott REDDING,GBR,Blusens Aprilia,Aprilia,126.4,14 Laps
146,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,crash,0.0,32,Lorenzo SAVADORI,ITA,Fontana Racing,Aprilia,124.5,18 Laps
147,2009,JPN,POLINI GRAND PRIX OF JAPAN - Twin Ring Motegi,125cc,RAC,"April,26,2009",Dry,28º,17º,57%,crash,0.0,53,Jasper IWEMA,NED,Racing Team Germany,Honda,,0 Lap
148,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,MotoGP,RAC,"May,03,2009",Dry,45º,27º,31%,1,25.0,46,Valentino ROSSI,ITA,Fiat Yamaha Team,Yamaha,158.1,45'18.557
149,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,MotoGP,RAC,"May,03,2009",Dry,45º,27º,31%,2,20.0,3,Dani PEDROSA,SPA,Repsol Honda Team,Honda,158.0,+2.700
150,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,MotoGP,RAC,"May,03,2009",Dry,45º,27º,31%,3,16.0,27,Casey STONER,AUS,Ducati Marlboro Team,Ducati,157.5,+10.507
151,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,MotoGP,RAC,"May,03,2009",Dry,45º,27º,31%,4,13.0,14,Randy DE PUNIET,FRA,LCR Honda MotoGP,Honda,156.3,+31.893
152,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,MotoGP,RAC,"May,03,2009",Dry,45º,27º,31%,5,11.0,33,Marco MELANDRI,ITA,Hayate Racing Team,Kawasaki,156.2,+33.128
153,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,MotoGP,RAC,"May,03,2009",Dry,45º,27º,31%,6,10.0,65,Loris CAPIROSSI,ITA,Rizla Suzuki MotoGP,Suzuki,156.2,+34.128
154,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,MotoGP,RAC,"May,03,2009",Dry,45º,27º,31%,7,9.0,5,Colin EDWARDS,USA,Monster Yamaha Tech 3,Yamaha,156.2,+34.421
155,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,MotoGP,RAC,"May,03,2009",Dry,45º,27º,31%,8,8.0,4,Andrea DOVIZIOSO,ITA,Repsol Honda Team,Honda,156.2,+34.625
156,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,MotoGP,RAC,"May,03,2009",Dry,45º,27º,31%,9,7.0,24,Toni ELIAS,SPA,San Carlo Honda Gresini,Honda,155.7,+42.689
157,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,MotoGP,RAC,"May,03,2009",Dry,45º,27º,31%,10,6.0,7,Chris VERMEULEN,AUS,Rizla Suzuki MotoGP,Suzuki,155.6,+45.183
158,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,MotoGP,RAC,"May,03,2009",Dry,45º,27º,31%,11,5.0,59,Sete GIBERNAU,SPA,Grupo Francisco Hernando,Ducati,155.4,+48.192
159,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,MotoGP,RAC,"May,03,2009",Dry,45º,27º,31%,12,4.0,72,Yuki TAKAHASHI,JPN,Scot Racing Team MotoGP,Honda,155.2,+51.875
160,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,MotoGP,RAC,"May,03,2009",Dry,45º,27º,31%,13,3.0,52,James TOSELAND,GBR,Monster Yamaha Tech 3,Yamaha,155.1,+53.683
161,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,MotoGP,RAC,"May,03,2009",Dry,45º,27º,31%,14,2.0,15,Alex DE ANGELIS,RSM,San Carlo Honda Gresini,Honda,155.1,+53.941
162,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,MotoGP,RAC,"May,03,2009",Dry,45º,27º,31%,15,1.0,69,Nicky HAYDEN,USA,Ducati Marlboro Team,Ducati,154.7,+1'01.237
163,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,MotoGP,RAC,"May,03,2009",Dry,45º,27º,31%,16,0.0,88,Niccolo CANEPA,ITA,Pramac Racing,Ducati,154.1,+1'10.896
164,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,MotoGP,RAC,"May,03,2009",Dry,45º,27º,31%,crash,0.0,99,Jorge LORENZO,SPA,Fiat Yamaha Team,Yamaha,157.8,4 Laps
165,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,MotoGP,RAC,"May,03,2009",Dry,45º,27º,31%,crash,0.0,36,Mika KALLIO,FIN,Pramac Racing,Ducati,154.2,15 Laps
166,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,1,25.0,4,Hiroshi AOYAMA,JPN,Scot Racing Team 250cc,Honda,152.8,45'08.805
167,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,2,20.0,19,Alvaro BAUTISTA,SPA,Mapfre Aspar Team,Aprilia,152.8,+0.132
168,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,3,16.0,58,Marco SIMONCELLI,ITA,Metis Gilera,Gilera,152.7,+2.706
169,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,4,13.0,40,Hector BARBERA,SPA,Pepe World Team,Aprilia,152.7,+2.769
170,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,5,11.0,12,Thomas LUTHI,SWI,Emmi - Caffe Latte,Aprilia,151.8,+17.946
171,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,6,10.0,75,Mattia PASINI,ITA,Team Toth Aprilia,Aprilia,151.8,+17.950
172,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,7,9.0,28,Gabor TALMACSI,HUN,Balatonring Team,Aprilia,151.4,+26.288
173,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,8,8.0,16,Jules CLUZEL,FRA,Matteoni Racing,Aprilia,151.4,+26.472
174,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,9,7.0,15,Roberto LOCATELLI,ITA,Metis Gilera,Gilera,151.3,+27.646
175,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,10,6.0,35,Raffaele DE ROSA,ITA,Scot Racing Team 250cc,Honda,151.0,+32.369
176,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,11,5.0,63,Mike DI MEGLIO,FRA,Mapfre Aspar Team 250cc,Aprilia,151.0,+32.617
177,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,12,4.0,48,Shoya TOMIZAWA,JPN,CIP Moto - GP250,Honda,150.9,+34.241
178,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,13,3.0,52,Lukas PESEK,CZE,Auto Kelly - CP,Aprilia,150.8,+36.889
179,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,14,2.0,55,Hector FAUBEL,SPA,Valencia CF - Honda SAG,Honda,150.8,+37.237
180,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,15,1.0,14,Ratthapark WILAIROT,THA,Thai Honda PTT SAG,Honda,148.6,+1'16.786
181,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,16,0.0,10,Imre TOTH,HUN,Team Toth Aprilia,Aprilia,148.2,+1'25.509
182,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,17,0.0,8,Bastien CHESAUX,SWI,Racing Team Germany,Honda,146.5,1 Lap
183,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,18,0.0,77,Aitor RODRIGUEZ,SPA,Milar - Juegos Lucky,Aprilia,146.1,1 Lap
184,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,19,0.0,56,Vladimir LEONOV,RUS,Viessmann Kiefer Racing,Aprilia,145.0,1 Lap
185,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,20,0.0,53,Valentin DEBISE,FRA,CIP Moto - GP250,Honda,142.8,1 Lap
186,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,crash,0.0,7,Axel PONS,SPA,Pepe World Team,Aprilia,147.5,4 Laps
187,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,crash,0.0,76,Ivan MAESTRO,SPA,Milar - Juegos Lucky,Aprilia,145.3,8 Laps
188,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,crash,0.0,25,Alex BALDOLINI,ITA,WTR San Marino Team,Aprilia,147.5,16 Laps
189,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,crash,0.0,6,Alex DEBON,SPA,Aeropuerto-Castello-Blusens,Aprilia,150.7,17 Laps
190,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,250cc,RAC,"May,03,2009",Dry,40º,26º,31%,crash,0.0,17,Karel ABRAHAM,CZE,Cardion AB Motoracing,Aprilia,147.3,23 Laps
191,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,1,25.0,38,Bradley SMITH,GBR,Bancaja Aspar Team 125cc,Aprilia,145.9,41'49.556
192,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,2,20.0,33,Sergio GADEA,SPA,Bancaja Aspar Team 125cc,Aprilia,145.1,+13.524
193,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,3,16.0,93,Marc MARQUEZ,SPA,Red Bull KTM Motosport,KTM,145.1,+13.553
194,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,4,13.0,45,Scott REDDING,GBR,Blusens Aprilia,Aprilia,145.1,+14.251
195,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,5,11.0,7,Efren VAZQUEZ,SPA,Derbi Racing Team,Derbi,145.1,+14.758
196,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,6,10.0,11,Sandro CORTESE,GER,Ajo Interwetten,Derbi,145.0,+15.545
197,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,7,9.0,44,Pol ESPARGARO,SPA,Derbi Racing Team,Derbi,145.0,+15.556
198,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,8,8.0,99,Danny WEBB,GBR,Degraaf Grand Prix,Aprilia,144.9,+17.772
199,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,9,7.0,77,Dominique AEGERTER,SWI,Ajo Interwetten,Derbi,144.8,+18.960
200,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,10,6.0,18,Nicolas TEROL,SPA,Jack & Jones Team,Aprilia,144.8,+19.053
201,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,11,5.0,6,Joan OLIVE,SPA,Derbi Racing Team,Derbi,144.1,+32.480
202,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,12,4.0,12,Esteve RABAT,SPA,Blusens Aprilia,Aprilia,144.1,+32.554
203,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,13,3.0,14,Johann ZARCO,FRA,WTR San Marino Team,Aprilia,144.0,+33.378
204,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,14,2.0,24,Simone CORSI,ITA,Jack & Jones Team,Aprilia,143.6,+41.533
205,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,15,1.0,16,Cameron BEAUBIER,USA,Red Bull KTM Motosport,KTM,143.4,+44.443
206,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,16,0.0,73,Takaaki NAKAGAMI,JPN,Ongetta Team I.S.P.A.,Aprilia,143.4,+44.738
207,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,17,0.0,35,Randy KRUMMENACHER,SWI,Degraaf Grand Prix,Aprilia,143.4,+44.934
208,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,18,0.0,8,Lorenzo ZANETTI,ITA,Ongetta Team I.S.P.A.,Aprilia,143.4,+44.977
209,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,19,0.0,29,Andrea IANNONE,ITA,Ongetta Team I.S.P.A.,Aprilia,142.8,+55.464
210,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,20,0.0,69,Lukas SEMBERA,CZE,Matteoni Racing,Aprilia,142.2,+1'05.314
211,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,21,0.0,32,Lorenzo SAVADORI,ITA,Fontana Racing,Aprilia,142.1,+1'07.420
212,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,22,0.0,42,Alberto MONCAYO,SPA,Andalucia Aprilia,Aprilia,141.6,+1'16.825
213,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,23,0.0,39,Luis SALOM,SPA,SAG-Castrol,Honda,141.1,+1'25.188
214,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,24,0.0,53,Jasper IWEMA,NED,Racing Team Germany,Honda,140.9,+1'28.903
215,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,25,0.0,87,Luca MARCONI,ITA,CBC Corse,Aprilia,140.9,+1'29.012
216,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,26,0.0,41,Borja MAESTRO,SPA,Hune Racing Team-TMM,Aprilia,137.4,1 Lap
217,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,27,0.0,31,Jordi DALMAU,SPA,SAG-Castrol,Honda,137.3,1 Lap
218,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,28,0.0,40,Eduard LOPEZ,SPA,TCR Competicion,Aprilia,137.3,1 Lap
219,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,crash,0.0,94,Jonas FOLGER,GER,Ongetta Team I.S.P.A.,Aprilia,145.2,2 Laps
220,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,crash,0.0,71,Tomoyoshi KOYAMA,JPN,Loncin Racing,Loncin,144.0,2 Laps
221,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,crash,0.0,5,Alexis MASBOU,FRA,Loncin Racing,Loncin,141.0,10 Laps
222,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,crash,0.0,17,Stefan BRADL,GER,Viessmann Kiefer Racing,Aprilia,143.6,15 Laps
223,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,crash,0.0,60,Julian SIMON,SPA,Bancaja Aspar Team 125cc,Aprilia,145.8,18 Laps
224,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,crash,0.0,88,Michael RANSEDER,AUT,Haojue Team,Haojue,,0 Lap
225,2009,SPA,GRAN PREMIO bwin.com DE ESPAÑA - Circuito de Jerez,125cc,RAC,"May,03,2009",Dry,34º,24º,36%,crash,0.0,10,Luca VITALI,ITA,CBC Corse,Aprilia,,0 Lap
226,2009,FRA,GRAND PRIX DE FRANCE - Le Mans,MotoGP,RAC,"May,17,2009",Wet,19º,16º,58%,1,25.0,99,Jorge LORENZO,SPA,Fiat Yamaha Team,Yamaha,146.8,47'52.678
227,2009,FRA,GRAND PRIX DE FRANCE - Le Mans,MotoGP,RAC,"May,17,2009",Wet,19º,16º,58%,2,20.0,33,Marco MELANDRI,ITA,Hayate Racing Team,Kawasaki,145.9,+17.710
228,2009,FRA,GRAND PRIX DE FRANCE - Le Mans,MotoGP,RAC,"May,17,2009",Wet,19º,16º,58%,3,16.0,3,Dani PEDROSA,SPA,Repsol Honda Team,Honda,145.8,+19.893
229,2009,FRA,GRAND PRIX DE FRANCE - Le Mans,MotoGP,RAC,"May,17,2009",Wet,19º,16º,58%,4,13.0,4,Andrea DOVIZIOSO,ITA,Repsol Honda Team,Honda,145.8,+20.455
230,2009,FRA,GRAND PRIX DE FRANCE - Le Mans,MotoGP,RAC,"May,17,2009",Wet,19º,16º,58%,5,11.0,27,Casey STONER,AUS,Ducati Marlboro Team,Ducati,145.3,+30.539
